"Index","UID1","Ques1","Ans1","UID2","Ques2","Ans2"
"619","1873","Who was the founder of Roman Catholic Church ?","Jesus","2803","Which film award does Chris Williams have ?","Academy Award for Best Animated Feature"
"620","18585","Who was the founder of Roman Catholic Church ?","Jesus","3309","Which film award was Televisió de Catalunya a recipient of ?","Goya Award for Best Animated Film"
"621","40781","Who was the founder of Roman Catholic Church ?","Jesus","5069","Which person was nominated for Best Actress Award ?","Jaclyn Jose"
"622","48973","Who was the founder of Roman Catholic Church ?","Jesus","12101","Which television award did Avatar: The Last Airbender receive ?","Kids' Choice Award for Favorite Cartoon"
"623","55229","Who was the founder of Roman Catholic Church ?","Jesus","13187","Which film award did The Bridge of San Luis Rey receive ?","Academy Award for Best Original Dramatic or Comedy Score"
"624","2368","Which political party was established by Vladimir Lenin ?","Communist Party of the Soviet Union","13572","Which award does Tim Pigott-Smith have ?","Tony Award for Best Actor in a Play"
"625","55371","Which political party was established by Vladimir Lenin ?","Communist Party of the Soviet Union","19185","Which film award did Karl Hajos receive ?","Academy Award for Best Original Dramatic or Comedy Score"
"626","2768","Which international organization was founded by Spain ?","European Space Agency","51973","Which film award did Karl Hajos receive ?","Academy Award for Best Original Dramatic or Comedy Score"
"627","43644","Which international organization was founded by Spain ?","European Space Agency","26139","Which award did Ana Bertha Espín receive ?","Ariel Award for Best Actress"
"628","2832","Which person was the founder of Emmanuel College ?","Walter Mildmay","30645","Which annual award was Camp Rock 2: The Final Jam nominated for ?","Directors Guild of America Award for Outstanding Directing – Children's Programs"
"629","3021","Who founded Szilasliget ?","Ede Wéber","38785","Which award was Jingle All the Way nominated for ?","Golden Raspberry Award for Worst Director"
"630","3361","Which person founded Winchester Repeating Arms Company ?","Oliver Winchester","335","Which color is associated with One Hour with You ?","black-and-white photographic film"
"631","3961","Who founded Nefesh B'Nefesh ?","Yehoshua Fass","1205","What is the color of Flag of Romania ?","cobalt blue"
"632","4525","Which community was founded by Louis-Marie de Blignières ?","Fraternity of Saint Vincent Ferrer","1869","Which physical property is Harvard University associated with ?","crimson"
"633","7906","Which noble family was founded by David ?","Davidic line","41950","Which physical property is Harvard University associated with ?","crimson"
"634","8302","Which person founded Amherst College ?","Zephaniah Swift Moore","11922","Which color is associated with To Be or Not to Be ?","black-and-white photographic film"
"635","9640","Which school was founded by Harvard University ?","Harvard Business School","14825","Which color is associated with Social Democratic Party of Germany ?","red"
"636","23590","Which school was founded by Harvard University ?","Harvard Business School","50565","Which color is associated with Social Democratic Party of Germany ?","red"
"637","10526","Which social group was started by Fred Hollows ?","The Fred Hollows Foundation","58514","Which color is associated with Social Democratic Party of Germany ?","red"
"638","35320","Which social group was started by Fred Hollows ?","The Fred Hollows Foundation","16319","Which color is De Pernas pro Ar 2 associated with ?","color"
"639","11015","Which person founded Kendall-Jackson ?","Jess Stonestreet Jackson, Jr.","20995","What is the color that Princess Celestia is associated with ?","white"
"640","11951","Which specialty channel was started by Patrick Drahi ?","i24NEWS","22311","Which color is associated with Agent 077: Mission Bloody Mary ?","color"
"641","12614","Which social group was the founder of Colegio Cardenal Newman ?","Congregation of Christian Brothers","27216","Which color is The Cabinet of Dr. Caligari associated with ?","black-and-white photographic film"
"642","13248","Which human settlement was established by Clas Fleming ?","Vira bruk","27782","Which coat of arms is gold in color ?","flag of the Armenian Soviet Socialist Republic"
"643","13947","Which fictional character founded Rome ?","Romulus","59796","Which coat of arms is gold in color ?","flag of the Armenian Soviet Socialist Republic"
"644","14785","Who founded Communist Party of Réunion ?","Paul Vergès","28052","Which color is Exterminators of the Year 3000 associated with ?","color"
"645","17240","Which abstract being founded Roman Catholic Church ?","Jesus","54437","Which color is Exterminators of the Year 3000 associated with ?","color"
"646","19127","Which political territory was founded by Netherlands ?","Benelux","29887","Which color is Around the World in 80 Days associated with ?","color"
"647","19603","Who was the founder of People's Freedom Party ""For Russia without Lawlessness and Corruption"" ?","Solidarnost","51169","Which color is Goal II: Living the Dream associated with ?","color"
"648","19811","Which organization was established by Charles Roven ?","Atlas Entertainment","53008","Which color is Dracula Has Risen from the Grave associated with ?","color"
"649","20235","Who founded Bryn Mawr College ?","M. Carey Thomas","62450","Which color is associated with A Couch in New York ?","color"
"650","20566","Which economic branch was started by Open Source Initiative ?","open source","881","Which organization was the production company of Fantastic Four: Rise of the Silver Surfer ?","Ingenious Media"
"651","22968","Which collection was established by European Organization for Nuclear Research ?","Microcosm","1348","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"652","25470","Which person founded Patek Philippe & Co. ?","Antoni Patek","2113","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"653","26993","Which person founded Institut d'Estudis Catalans ?","Enric Prat de la Riba","6626","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"654","27034","Which person founded Baldwin Locomotive Works ?","Matthias W. Baldwin","7154","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"655","27718","Who founded Royal Society of Literature ?","George IV of the United Kingdom","13377","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"656","28558","Which magazine genre was started by John R. Milton ?","South Dakota Review","18144","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"657","28970","Which person founded LaFace Records ?","L.A. Reid","20539","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"658","30244","Who founded Capitol Records ?","Johnny Mercer","23055","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"659","32309","Which business enterprise was founded by Ricardo Bofill ?","Ricardo Bofill Taller de Arquitectura","33992","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"660","32824","Who founded New York University ?","Albert Gallatin","46004","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"661","32880","Who was the founder of Social Democratic and Labour Party ?","Gerry Fitt","62430","Which work of art had United States of America as the production house ?","Crustacés et Coquillages"
"662","34815","Who founded Nazi Party ?","Anton Drexler","2415","Which work of art had Moscow as its motion picture studio ?","The Red and the White"
"663","35129","Which person founded Republican Party ?","Abraham Lincoln","14934","Which work of art had Moscow as its motion picture studio ?","The Red and the White"
"664","52054","Which person founded Republican Party ?","Abraham Lincoln","34560","Which work of art had Moscow as its motion picture studio ?","The Red and the White"
"665","36074","Which division was started by Larry Rosen ?","GRP Records","3049","Who was the producer of Alex & Emma ?","Franchise Pictures"
"666","36816","Who was the founder of St John's College ?","Lady Margaret Beaufort","3671","Who produced Your Highness ?","Scott Stuber"
"667","37794","Which educational institution was established by Society of Jesus ?","Newman Institute","6415","Which film genre was produced by University of California, Los Angeles ?","9"
"668","37978","Which authority organ was started by Jacques Chirac ?","Agence nationale pour l'emploi","9149","Which work of art was produced by United Kingdom ?","The Widow"
"669","38227","Which newspaper was established by Sondhi Limthongkul ?","ThaiDay","10638","Which work of art was produced by United Kingdom ?","The Widow"
"670","40357","Which community was founded by GroupLens Research ?","MovieLens","10467","Which work of art was released from the production company named Munich ?","The Serpent's Egg"
"671","41816","Which person founded Convento de los Agustinos ?","Teresa Enríquez de Alvarado","41372","Which work of art was released from the production company named Munich ?","The Serpent's Egg"
"672","44188","Which church was founded by Hermann of Dorpat ?","Tartu Cathedral","54302","Which work of art was released from the production company named Munich ?","The Serpent's Egg"
"673","46425","Which division was established by The Prophet ?","Scantraxx","13184","Which organization was the producer of Sun Seekers ?","DEFA"
"674","48011","Which secondary school was established by Elizabeth I of England ?","Elizabeth College","16183","Which visual arts was produced by Ubisoft ?","Assassin's Creed: Lineage"
"675","49653","Who founded University of Göttingen ?","George II of Great Britain","23626","Which film studio was the production company of Harry Potter and the Deathly Hallows – Part 2 ?","Warner Bros."
"676","49681","Which group was founded by Warner Bros. ?","Artanis Entertainment Group","26690","Which organization produces The Green Terror ?","Gaumont-British Picture Corporation"
"677","51564","Which person was the founder of Fluid Mechanics Institute - Institut de mécanique des fluides de Lille (ONERA Lille) ?","Joseph Kampé de Fériet","31176","Which organization produces Lara Croft: Tomb Raider ?","Mutual Film"
"678","56156","Which person founded Sony Interactive Entertainment ?","Ken Kutaragi","34781","Who produced Barbie in A Mermaid Tale 2 ?","Mattel"
"679","56274","Who founded Legion of Honour ?","Napoleon","42881","Who produced Mood Indigo ?","France 2"
"680","60836","Which educational institution was started by Alphonse Lavallée ?","École Centrale Paris","43575","Who produced Seven Sinners ?","Warner Bros."
"681","61274","Who was the founder of Convento de los Agustinos ?","Teresa Enríquez de Alvarado","45862","Who produced Lupin III: Pandora no Isan ?","Tose Co."
"682","62466","Which political organization was founded by Kâzım Karabekir ?","Progressive Republican Party","47197","Which person produces Poison ?","Christine Vachon"
"683","62502","Which publication was started by Francisco Mariano Nipho ?","Diario noticioso, curioso, erudito y comercial público y económico","50832","Who produced Strangers on a Train ?","Warner Bros."
"684","770","Which work of art was filmed at Wrocław ?","Bridge of Spies","52699","Who produced A Matter of Earnestness ?","Finos Film"
"685","1324","Which city was Magic Magic filmed on ?","Chile","634","What is accepted as the currency of Russia ?","Soviet ruble"
"686","1371","Which location was Payoff filmed ?","Marseille","2622","What is considered to be the currency of United States of America ?","United States dollar"
"687","1624","Which work of art was filmed in the location People's Republic of China ?","Push","6824","What is considered to be the currency of United States of America ?","United States dollar"
"688","1736","Where was Samson filmed ?","Paris","11431","What is considered to be the currency of United States of America ?","United States dollar"
"689","2310","Which television program was filmed at Norway ?","71 Degrees North","21987","What is considered to be the currency of United States of America ?","United States dollar"
"690","35232","Which television program was filmed at Norway ?","71 Degrees North","37708","What is considered to be the currency of United States of America ?","United States dollar"
"691","61327","Which television program was filmed at Norway ?","71 Degrees North","38556","What is considered to be the currency of United States of America ?","United States dollar"
"692","2388","Which administrative territory was In the Loop filmed at ?","London","43447","What is considered to be the currency of United States of America ?","United States dollar"
"693","3893","What was the location of filming The Holy Girl ?","La Ciénaga","44976","What is considered to be the currency of United States of America ?","United States dollar"
"694","4426","Which city was Alice, Sweet Alice filmed on ?","New Jersey","55382","What is considered to be the currency of United States of America ?","United States dollar"
"695","6693","Which film genre was filmed at Italy ?","Nostalgija vampira","58202","What is considered to be the currency of United States of America ?","United States dollar"
"696","34996","Which film genre was filmed at Italy ?","Nostalgija vampira","1520","What is the architectural structure occupied by association football ?","Dębińska Road Stadium"
"697","54519","Which film genre was filmed at Italy ?","Nostalgija vampira","1657","Which building is occupied by George VI ?","Windsor Castle"
"698","7145","Which location was Don't Go in the House filmed ?","New Jersey","2382","What is occupied by Section Paloise ?","Stade du Hameau"
"699","8078","Where was The Fast and the Furious filmed ?","Malibu","2494","What is the geographic location occupied by British Airways ?","Waterside"
"700","9053","Where was Life as a Fatal Sexually Transmitted Disease filmed ?","Kraków","3307","Which building is occupied by Social Democratic Party of Germany ?","Willy-Brandt-Haus"
"701","9843","Which city was Back to the Future filmed on ?","Los Angeles","12067","Which building is occupied by Social Democratic Party of Germany ?","Willy-Brandt-Haus"
"702","10093","Which television program had Norway as its location of filming ?","71 Degrees North","4924","Which collection is occupied by Royal Netherlands Academy of Arts and Sciences ?","Trippenhuis"
"703","10520","Where was Mutiny on the Bounty filmed ?","Tahiti","7232","What was inhabited by Pittsburgh Penguins ?","PPG Paints Arena"
"704","11629","Which location was La Naissance de l'amour filmed ?","Paris","7842","Which sports venue is occupied by Hutnik Nowa Huta ?","Stadion Suche Stawy"
"705","43554","Which city was The Man Next Door filmed on ?","La Plata","8919","What is the building occupied by 1980 Winter Olympics ?","James B. Sheffield Olympic Skating Rink"
"706","44453","Which city was Stakes Larger Than Life filmed on ?","Łódź","9088","Which sports venue is inhabited by 2002 FIFA World Cup ?","Daegu Stadium"
"707","47038","Where was King of the Gypsies filmed ?","New Jersey","12617","Which architectural structure is occupied by Richard von Weizsäcker ?","Magnus-Haus"
"708","47510","Which television program was filmed in the location United Kingdom ?","Hunted","14247","What was inhabited by Guinea national football team ?","Stade du 28 Septembre"
"709","58335","Which item with multiple objects was Captain America: Civil War filmed at ?","Pinewood Atlanta Studios","15529","What is occupied by 2014 FIFA World Cup ?","Arena Cidade da Copa"
"710","275","Which collectable was written by Lemmy Kilmister ?","White Line Fever","15592","Which architectural structure is inhabited by Northampton Saints ?","Franklin's Gardens"
"711","532","Which literary work was written by Riz Ortolani ?","More","18132","Which building is inhabited by Detroit Pistons ?","Cobo Center"
"712","727","What is the collectable written by Atom Egoyan ?","Dear Sandra","18453","What is occupied by Timor-Leste national football team ?","National Stadium"
"713","746","Who penned The Spoiler ?","Annalena McAfee","20337","Which construction is inhabited by Albert Einstein ?","Einsteinhaus Caputh"
"714","852","Who was the writer of Hogfather ?","Terry Pratchett","28411","Who is an occupant of Witte Dame ?","Fontys University of Applied Sciences"
"715","1567","Who authored original 1568 version of Vasari's ""Lives of the Most Excellent Painters, etc"" ?","Giorgio Vasari","29857","What is the stadium occupied by 2010 Asian Games ?","Guangdong Olympic Stadium"
"716","2377","Which collectable is Thomas Kinsella an author of ?","Louis le Brocquy Táin illustrations","30160","What is occupied by Manly-Warringah Sea Eagles ?","Brookvale Oval"
"717","4600","Who authored Mémoires d'un touriste ?","Stendhal","33504","Which nonprofit organization is an occupant of Stanford Stadium ?","Stanford University"
"718","4601","Who wrote Wolfsbane ?","Jacqueline Rayner","33530","What is occupied by United Nations Educational, Scientific and Cultural Organization ?","World Heritage Centre"
"719","5337","Which collectable has Thomas Aquinas as its author ?","on being and essence","35401","Who was the tenant of Rizal Memorial Baseball Stadium ?","Philippines national baseball team"
"720","6309","Who authored Die altägyptischen Gaue ?","Wolfgang Helck","35791","Which house is occupied by Winston Churchill ?","Chartwell"
"721","6802","Who penned The Voyages of Doctor Dolittle ?","Hugh Lofting","36041","Which construction is occupied by Amur Khabarovsk ?","Platinum Arena (Khabarovsk)"
"722","7134","Which literary work is written by Irène Némirovsky ?","Suite française","40049","Which stadium is occupied by Club Atlético River Plate ?","Estadio Alvear y Tagle"
"723","7295","Which periodical literature has Amé-Thérèse-Joseph Masclet as its author ?","Mercure national","40370","Which stadium is inhabited by Racing Club Asociación Civil ?","independiente es mi papa"
"724","8124","Who penned Coma ?","Robin Cook","43899","Which building is inhabited by George IV of the United Kingdom ?","Windsor Castle"
"725","8214","Who penned Das Lied der Deutschen ?","August Heinrich Hoffmann von Fallersleben","44194","Which sports team is a tenant of Arena 2000 ?","Lokomotiv Yaroslavl"
"726","8774","Which religious text was written by Luke the Evangelist ?","Gospel of Luke","50175","Which collection is occupied by Bavarian National Museum ?","Old Schleissheim Palace"
"727","32980","Which religious text was written by Luke the Evangelist ?","Gospel of Luke","52381","What is the construction occupied by Washington Wizards ?","Capital One Arena"
"728","43672","Which religious text was written by Luke the Evangelist ?","Gospel of Luke","61255","Which geographical object is an occupant of Gazi-Stadion auf der Waldau ?","Stuttgart Scorpions"
"729","8778","Which literary work is Paul Féval an author of ?","Les Habits Noirs","63547","Which house is inhabited by École nationale supérieure des Beaux-Arts ?","Hôtel de Chimay"
